carat,cut,color,clarity,price,stra.index
0.91,Premium,D,VS2,4969,4
0.91,Premium,E,VS1,4969,4
1.16,Ideal,G,SI2,4969,5
1.16,Premium,G,SI2,4969,4
1.05,Very Good,H,VS1,4969,3
1.09,Ideal,G,SI1,4970,5
1.02,Ideal,D,SI2,4971,5
1.01,Very Good,F,SI1,4972,3
1.06,Very Good,E,SI2,4972,3
0.94,Ideal,E,SI2,4972,5
1.14,Premium,D,SI2,4972,4
1.01,Fair,E,VS2,4972,1
1.11,Very Good,H,SI2,4973,3
1.11,Premium,H,SI2,4973,4
1.04,Ideal,G,SI2,4973,5
1.2,Premium,H,SI2,4973,4
1.07,Ideal,E,SI1,4973,5
1.35,Premium,J,VS2,4974,4
1.22,Premium,E,SI2,4974,4
1.22,Ideal,E,SI2,4974,5
1.03,Premium,E,SI2,4974,4
1.22,Premium,E,SI2,4974,4
1.05,Premium,G,SI1,4974,4
1.05,Very Good,I,VS2,4975,3
1,Very Good,E,SI2,4975,3
1.05,Ideal,H,SI1,4975,5
1.21,Premium,G,SI2,4976,4
0.9,Very Good,H,VVS1,4977,3
1.01,Good,D,SI1,4977,2
1.29,Very Good,F,SI2,4977,3
1.01,Premium,H,SI1,4977,4
1.01,Ideal,H,SI1,4977,5
1,Very Good,H,VS2,4978,3
1,Very Good,H,VS2,4978,3
1.27,Very Good,H,SI2,4978,3
0.91,Premium,F,VS2,4979,4
1.16,Premium,H,SI2,4979,4
1.14,Premium,H,SI1,4980,4
1.04,Premium,H,SI1,4980,4
1.54,Premium,H,I1,4980,4
1.04,Premium,H,SI1,4980,4
1.04,Premium,H,SI1,4980,4
1.2,Premium,H,SI1,4980,4
0.9,Very Good,D,VS2,4981,3
0.71,Ideal,F,VVS1,4981,5
1.09,Ideal,F,SI2,4981,5
1.02,Ideal,E,SI2,4983,5
1.06,Premium,H,SI1,4984,4
1.13,Ideal,F,SI2,4984,5
1.01,Ideal,E,SI2,4984,5
1,Premium,H,VS2,4984,4
1,Fair,F,VS1,4984,1
1.15,Premium,G,SI2,4985,4
1.23,Ideal,J,VS2,4986,5
1.23,Ideal,J,VS2,4986,5
1.05,Very Good,I,VS2,4986,3
1.01,Good,E,SI1,4986,2
1.01,Very Good,E,SI1,4986,3
1.23,Premium,J,VS2,4986,4
1.12,Premium,I,VS2,4986,4
1.12,Ideal,I,VS2,4986,5
1.06,Ideal,G,SI2,4987,5
1.05,Ideal,F,SI2,4987,5
1.12,Premium,I,VS1,4987,4
1.02,Ideal,G,SI1,4988,5
1.18,Premium,G,SI2,4988,4
1.08,Ideal,E,SI2,4989,5
1.2,Premium,I,SI2,4989,4
1.5,Good,E,I1,4989,2
1.26,Very Good,J,SI1,4989,3
1.01,Premium,F,SI1,4989,4
1.01,Premium,F,SI1,4989,4
0.83,Ideal,G,VS1,4989,5
1,Good,E,SI1,4989,2
1.01,Good,F,SI1,4989,2
1.01,Good,F,SI1,4989,2
1.01,Premium,F,SI1,4989,4
1.01,Very Good,F,SI1,4989,3
1.01,Good,F,SI1,4989,2
1.01,Premium,F,SI1,4989,4
1.01,Good,F,SI1,4989,2
1.01,Good,F,SI1,4989,2
1.01,Premium,I,VVS1,4989,4
1.01,Good,F,SI1,4989,2
1.01,Premium,F,SI1,4989,4
1.01,Very Good,F,SI1,4989,3
1.01,Premium,F,SI1,4989,4
1.01,Ideal,H,SI1,4989,5
1.21,Very Good,J,SI1,4990,3
1.02,Premium,E,SI2,4990,4
1.12,Ideal,G,SI2,4990,5
1.21,Very Good,H,SI2,4991,3
1.01,Premium,E,SI1,4991,4
1.25,Premium,G,SI2,4991,4
1.23,Good,J,SI2,4992,2
0.99,Very Good,D,SI2,4993,3
1.3,Very Good,J,VS1,4994,3
1.12,Premium,H,SI1,4994,4
1.06,Very Good,F,SI1,4995,3
1,Very Good,H,SI1,4995,3
1,Very Good,H,SI1,4995,3
1.03,Very Good,F,SI1,4996,3
1.1,Very Good,G,SI1,4997,3
1.1,Very Good,G,SI1,4997,3
1.1,Good,G,SI1,4997,2
1,Very Good,G,SI1,4997,3
1,Ideal,G,SI1,4997,5
1.04,Ideal,I,VS1,4997,5
1.13,Good,F,SI2,4998,2
0.4,Very Good,G,SI2,596,3
0.34,Ideal,E,SI1,596,5
0.34,Ideal,E,SI1,596,5
0.34,Ideal,G,VS2,596,5
0.34,Premium,H,VS1,596,4
0.34,Ideal,E,SI1,596,5
0.34,Very Good,E,SI1,596,3
0.4,Very Good,J,VS2,596,3
0.34,Good,E,SI1,596,2
0.34,Very Good,E,SI1,596,3
0.4,Good,G,SI2,596,2
0.34,Ideal,H,VS1,596,5
0.34,Premium,G,VS2,596,4
0.34,Premium,G,VS2,596,4
0.34,Very Good,I,VVS2,596,3
0.34,Ideal,E,SI1,596,5
0.34,Premium,G,VS2,596,4
0.34,Ideal,H,VS1,596,5
0.34,Ideal,G,VS2,596,5
0.34,Very Good,G,VS2,596,3
0.34,Ideal,E,SI1,596,5
0.34,Ideal,G,VS2,596,5
0.34,Ideal,E,SI1,596,5
0.34,Premium,G,VS2,596,4
0.3,Very Good,I,VVS2,596,3
0.34,Ideal,G,VS2,596,5
0.34,Very Good,E,SI1,596,3
0.34,Ideal,E,SI1,596,5
0.34,Premium,H,VS1,596,4
0.34,Ideal,H,VS1,596,5
1.19,Ideal,I,SI1,4998,5
1.04,Premium,H,SI1,4999,4
1.17,Ideal,I,SI2,4999,5
1,Very Good,H,VS2,5000,3
1.24,Ideal,J,SI1,5000,5
1.08,Ideal,I,VS2,5000,5
1.01,Very Good,I,SI2,5000,3
1.01,Very Good,I,SI2,5000,3
1.11,Very Good,G,SI1,5000,3
1.12,Ideal,E,SI2,5000,5
1.01,Premium,H,VS1,5000,4
1,Premium,H,VS2,5000,4
0.9,Premium,F,VS1,5000,4
1.24,Premium,I,SI2,5000,4
1.24,Ideal,F,SI2,5000,5
1.5,Fair,H,SI2,5000,1
1.16,Ideal,E,SI2,5001,5
1.16,Ideal,E,SI2,5001,5
0.9,Good,G,VVS2,5001,2
0.9,Very Good,E,VS1,5001,3
0.9,Premium,D,VS2,5001,4
1.07,Ideal,I,SI1,5002,5
1.1,Ideal,H,SI2,5002,5
1.2,Ideal,J,SI1,5002,5
1,Good,G,VS2,5002,2
1,Good,G,VS2,5002,2
1.01,Very Good,E,SI1,5002,3
1.01,Very Good,E,SI1,5002,3
1.01,Premium,E,SI1,5002,4
1.16,Premium,I,SI1,5002,4
1.14,Ideal,H,SI1,5003,5
1.14,Premium,H,SI1,5003,4
1.17,Premium,H,SI1,5004,4
1.11,Ideal,E,SI2,5004,5
1.09,Premium,H,VS2,5005,4
1,Very Good,D,SI1,5005,3
1,Good,D,SI1,5005,2
1,Good,D,SI1,5005,2
1.03,Ideal,H,SI1,5005,5
1.15,Good,H,SI1,5005,2
1.14,Ideal,E,SI2,5005,5
1.2,Premium,I,VS2,5006,4
0.72,Ideal,F,VVS1,5006,5
0.92,Very Good,F,VS1,5006,3
1.11,Ideal,I,SI1,5006,5
1.01,Premium,G,SI1,5006,4
1.01,Premium,G,SI1,5006,4
1.01,Premium,D,SI2,5006,4
1.01,Premium,G,SI1,5006,4
1.01,Ideal,D,SI2,5006,5
1.01,Ideal,D,SI2,5006,5
1.01,Premium,G,SI1,5006,4
1.01,Ideal,G,SI1,5006,5
1.01,Premium,G,SI1,5006,4
0.8,Ideal,E,VS1,5007,5
1.27,Ideal,J,VS1,5008,5
1.02,Premium,H,VS2,5008,4
1.14,Premium,I,VS2,5008,4
1.14,Premium,F,SI2,5008,4
1.15,Ideal,G,VS2,5008,5
1,Very Good,I,VS1,5009,3
1.11,Very Good,H,SI1,5010,3
1.03,Very Good,E,SI1,5010,3
1.01,Very Good,F,SI1,5010,3
1.01,Very Good,F,SI1,5010,3
1.09,Good,H,SI1,5010,2
1.03,Premium,I,VS1,5012,4
1.11,Ideal,J,VS1,5012,5
1.13,Premium,E,SI1,5012,4
1.17,Ideal,G,SI2,5012,5
1.02,Very Good,I,VS2,5013,3
1.03,Ideal,D,SI2,5013,5
0.9,Ideal,H,VS1,5013,5
0.9,Ideal,H,VS1,5013,5
0.9,Ideal,H,VS1,5013,5
1,Good,D,SI1,5013,2
1.08,Very Good,F,SI1,5014,3
1.13,Very Good,F,SI2,5014,3
1.14,Very Good,E,SI2,5014,3
0.92,Ideal,E,SI1,5014,5
1.02,Ideal,H,SI1,5014,5
1.21,Very Good,I,SI2,5014,3
1.26,Premium,J,VS2,5015,4
1.26,Premium,J,VS2,5015,4
1.11,Good,D,SI2,5015,2
1.2,Very Good,H,SI2,5016,3
1.2,Very Good,J,VS1,5016,3
1.09,Ideal,F,SI2,5016,5
1.02,Ideal,G,SI1,5016,5
1.16,Premium,I,VS2,5016,4
1.13,Very Good,F,SI1,5017,3
1.13,Very Good,F,SI1,5017,3
1.04,Premium,G,SI1,5017,4
1.08,Very Good,E,SI2,5018,3
1.28,Good,H,SI2,5018,2
1.03,Ideal,H,SI1,5018,5
1,Good,I,VS1,5018,2
1.12,Ideal,G,SI2,5018,5
1.17,Ideal,H,SI2,5019,5
1.02,Very Good,F,SI1,5019,3
1.05,Very Good,G,SI1,5019,3
0.71,Ideal,F,VVS1,5019,5
0.71,Ideal,F,VVS1,5019,5
0.71,Ideal,F,VVS1,5019,5
1,Very Good,I,VS2,5020,3
1.06,Very Good,H,SI1,5020,3
1.01,Ideal,F,SI2,5020,5
1.01,Ideal,I,SI1,5020,5
1.01,Ideal,H,SI1,5020,5
1.06,Ideal,H,SI1,5020,5
1.01,Good,G,SI1,5021,2
1.01,Good,G,SI1,5021,2
1.03,Ideal,D,SI2,5021,5
1.27,Ideal,J,SI2,5021,5
1.39,Ideal,F,SI2,5021,5
1.09,Ideal,G,SI1,5022,5
1.01,Ideal,I,VS1,5022,5
0.91,Ideal,G,VS2,5023,5
0.92,Ideal,E,VS1,5023,5
1.03,Very Good,G,SI1,5024,3
1.17,Very Good,G,SI1,5025,3
1,Very Good,E,SI1,5026,3
1.01,Very Good,H,SI1,5026,3
1.24,Premium,J,VS2,5026,4
0.7,Premium,D,IF,5027,4
1.12,Premium,I,VS2,5027,4
1.32,Premium,E,I1,5027,4
1.07,Ideal,F,SI2,5027,5
1.25,Premium,H,SI1,5027,4
1,Premium,E,SI1,5027,4
1,Fair,E,SI1,5027,1
1.05,Ideal,H,SI1,5027,5
1.05,Very Good,H,SI1,5027,3
1.21,Ideal,F,SI2,5028,5
0.92,Premium,D,SI1,5028,4
1.01,Premium,H,VS2,5028,4
1.01,Very Good,H,VS2,5028,3
1.01,Ideal,H,VS2,5028,5
0.97,Ideal,D,SI1,5028,5
1.21,Fair,F,SI2,5028,1
1.54,Premium,J,SI1,5028,4
1.21,Good,I,VS2,5028,2
1.21,Good,J,VVS2,5028,2
1.03,Very Good,E,SI1,5029,3
1.22,Very Good,J,SI1,5029,3
0.86,Good,D,VVS1,5029,2
1.01,Ideal,H,SI1,5029,5
1,Very Good,F,SI1,5030,3
1.23,Ideal,J,VS2,5030,5
1.07,Premium,H,SI1,5031,4
1.07,Ideal,H,SI1,5031,5
1.13,Ideal,I,VS2,5031,5
1.17,Ideal,F,SI1,5032,5
0.91,Premium,H,VVS1,5032,4
1.14,Very Good,F,SI2,5033,3
0.91,Very Good,D,SI1,5033,3
1.07,Premium,E,SI2,5033,4
1.07,Premium,E,SI2,5033,4
1.16,Very Good,E,SI2,5034,3
1.01,Premium,G,SI1,5034,4
1.09,Ideal,J,SI2,5034,5
1.01,Very Good,H,VS2,5034,3
1.01,Fair,E,SI1,5034,1
1.09,Very Good,E,SI2,5035,3
1.09,Ideal,E,SI2,5035,5
1.09,Ideal,E,SI2,5035,5
1.12,Very Good,I,VS1,5036,3
1,Very Good,H,SI1,5036,3
1.03,Ideal,G,SI1,5037,5
1.23,Very Good,G,SI2,5037,3
1.1,Ideal,I,SI1,5037,5
1.03,Premium,G,SI1,5037,4
1.02,Premium,F,SI1,5038,4
1.15,Ideal,I,VS2,5038,5
1.02,Very Good,F,SI1,5038,3
1.02,Very Good,F,SI1,5038,3
1.26,Premium,J,SI2,5038,4
1.23,Premium,G,SI1,5039,4
1.2,Premium,H,SI2,5040,4
0.9,Very Good,D,SI1,5040,3
1.2,Good,I,SI1,5040,2
1.25,Premium,I,SI2,5040,4
1.2,Ideal,J,VS1,5040,5
1.5,Fair,I,I1,5040,1
1.2,Ideal,H,SI2,5040,5
1.2,Very Good,I,SI1,5040,3
1,Premium,E,SI1,5040,4
1,Fair,F,SI1,5040,1
1.01,Very Good,I,VS1,5041,3
1.21,Fair,H,VS2,5041,1
1.07,Premium,F,SI1,5042,4
1.11,Very Good,D,SI2,5042,3
1.11,Very Good,D,SI2,5042,3
1.09,Ideal,E,SI2,5042,5
1.09,Premium,D,SI2,5042,4
1.22,Premium,J,SI1,5042,4
1.06,Premium,G,SI1,5043,4
1.16,Very Good,D,SI2,5044,3
1.04,Ideal,G,SI2,5044,5
1.02,Ideal,G,SI1,5044,5
1.02,Ideal,G,SI1,5044,5
1.08,Premium,G,SI1,5044,4
1.04,Good,F,SI1,5045,2
1.24,Very Good,J,SI1,5045,3
1.95,Premium,H,I1,5045,4
1,Very Good,H,VS2,5046,3
1.24,Very Good,I,SI1,5046,3
1.12,Ideal,F,SI2,5046,5
1.15,Very Good,H,SI1,5047,3
1.05,Very Good,H,SI1,5047,3
1.3,Very Good,J,SI2,5047,3
1.02,Very Good,H,SI1,5047,3
1.02,Ideal,H,SI1,5047,5
1.14,Premium,D,SI2,5047,4
1.06,Very Good,H,SI1,5048,3
1.08,Ideal,H,SI2,5049,5
1.2,Good,G,SI2,5049,2
1.08,Ideal,I,SI1,5049,5
1.01,Very Good,G,SI1,5049,3
1.01,Ideal,G,SI1,5049,5
1.03,Very Good,H,SI1,5050,3
1.01,Premium,H,VS2,5050,4
1.2,Ideal,I,SI2,5050,5
1.01,Very Good,H,VS2,5050,3
1.01,Very Good,H,VS2,5050,3
1.13,Premium,H,SI1,5050,4
1.13,Premium,H,SI1,5050,4
1.01,Good,D,VS1,5050,2
1.13,Premium,H,SI1,5050,4
1.01,Good,G,VS2,5050,2
1.13,Ideal,H,SI1,5050,5
1,Very Good,E,SI1,5051,3
1,Very Good,E,SI1,5051,3
1.01,Very Good,G,SI1,5051,3
2,Premium,J,I1,5051,4
1.11,Ideal,J,VS2,5051,5
0.92,Ideal,D,SI2,5051,5
1.01,Ideal,D,SI2,5051,5
1.01,Good,G,SI1,5051,2
1,Good,E,SI1,5051,2
0.72,Ideal,F,VVS1,5051,5
0.88,Very Good,F,VVS2,5052,3
1.13,Very Good,E,SI2,5052,3
0.65,Ideal,D,VVS1,5052,5
1.2,Good,J,VS2,5053,2
1.14,Very Good,H,VS2,5053,3
1.2,Premium,J,VS2,5053,4
1.11,Good,I,VS2,5054,2
1.01,Good,D,SI1,5055,2
1.01,Good,D,SI1,5055,2
1.01,Very Good,D,SI1,5055,3
1.01,Very Good,H,VS1,5055,3
1.01,Very Good,H,VS1,5055,3
1.01,Good,D,SI1,5055,2
1.02,Ideal,E,SI1,5055,5
1.02,Good,G,SI1,5055,2
1.02,Ideal,G,SI1,5055,5
1.07,Premium,H,SI1,5055,4
1.07,Premium,H,SI1,5055,4
1.24,Ideal,H,VS1,5055,5
1.02,Premium,H,SI1,5055,4
0.91,Premium,E,VS2,5055,4
1.02,Premium,D,SI2,5055,4
0.91,Premium,E,VS2,5055,4
1.12,Premium,H,VS1,5055,4
1.14,Good,I,VS1,5056,2
1.01,Good,I,VS1,5056,2
1.22,Very Good,J,VS1,5056,3
1.1,Premium,H,SI1,5056,4
0.76,Ideal,E,VVS1,5056,5
0.91,Premium,E,VS1,5057,4
0.91,Very Good,E,VS1,5057,3
1.08,Ideal,G,SI2,5057,5
1.05,Premium,D,SI2,5057,4
1,Very Good,F,SI1,5058,3
1,Premium,F,SI1,5058,4
1.02,Very Good,F,SI1,5058,3
1.12,Premium,I,VS1,5058,4
1.26,Premium,E,SI2,5058,4
1,Premium,F,SI1,5060,4
1,Good,E,SI1,5061,2
1.11,Ideal,G,SI1,5061,5
1.13,Ideal,G,SI2,5062,5
1.01,Fair,H,VS1,5062,1
1.01,Ideal,H,SI1,5062,5
1.22,Premium,H,SI1,5063,4
1.37,Very Good,J,SI2,5063,3
1.03,Ideal,H,SI1,5063,5
1.07,Ideal,H,VS1,5063,5
1.29,Ideal,D,I1,5065,5
1.07,Ideal,H,SI1,5065,5
1.34,Very Good,E,SI2,5065,3
1.01,Very Good,J,VVS2,5067,3
1.01,Very Good,I,VS2,5067,3
1.01,Very Good,I,VS2,5067,3
1.01,Very Good,F,SI2,5067,3
1.25,Ideal,J,VS2,5067,5
1.04,Ideal,E,SI2,5067,5
0.9,Good,E,VS1,5068,2
1.29,Very Good,J,VS2,5068,3
0.34,Premium,E,SI1,596,4
0.34,Premium,G,VS2,596,4
0.34,Premium,G,VS2,596,4
0.34,Premium,H,VS1,596,4
0.34,Ideal,G,VS2,596,5
0.34,Premium,E,SI1,596,4
0.34,Premium,G,VS2,596,4
0.34,Ideal,G,VS2,596,5
0.34,Premium,G,VS2,596,4
0.34,Premium,G,VS2,596,4
0.4,Very Good,J,VS2,596,3
0.4,Very Good,J,VS2,596,3
0.34,Ideal,E,SI1,596,5
0.34,Ideal,G,VS2,596,5
0.34,Ideal,G,VS2,596,5
0.34,Premium,G,VS2,596,4
0.34,Ideal,G,VS2,596,5
0.4,Good,I,SI1,596,2
0.34,Premium,E,SI1,596,4
0.34,Ideal,E,SI1,596,5
0.34,Ideal,G,VS2,596,5
0.34,Ideal,E,SI1,596,5
0.34,Very Good,H,VS1,596,3
0.34,Ideal,G,VS2,596,5
0.34,Good,H,VS1,596,2
0.34,Good,G,VS2,596,2
0.34,Ideal,G,VS2,596,5
0.34,Ideal,G,VS2,596,5
0.34,Ideal,G,VS2,596,5
0.34,Premium,H,VS1,596,4
1.44,Very Good,E,I1,5068,3
1,Good,G,VS2,5068,2
1.01,Ideal,E,SI1,5068,5
1,Premium,H,VS2,5069,4
1.04,Very Good,G,SI1,5070,3
1.2,Ideal,J,SI1,5071,5
1.54,Premium,H,I1,5071,4
1.09,Very Good,I,VS2,5072,3
1.16,Premium,F,SI2,5072,4
1.22,Very Good,I,SI2,5072,3
1.05,Very Good,H,SI1,5072,3
1.25,Premium,J,SI1,5073,4
1.1,Very Good,E,SI2,5073,3
1.11,Ideal,I,VS2,5073,5
1.51,Fair,I,I1,5074,1
1.14,Ideal,I,VS2,5075,5
1.06,Premium,H,SI1,5075,4
1.03,Premium,D,SI2,5076,4
1.02,Very Good,F,SI1,5077,3
1.07,Ideal,F,SI2,5077,5
1.01,Very Good,E,SI1,5077,3
1.01,Premium,E,SI1,5077,4
1.16,Ideal,G,SI2,5078,5
1.08,Premium,H,SI1,5078,4
1.01,Very Good,F,SI1,5078,3
1.01,Very Good,F,SI1,5078,3
1.03,Premium,H,VS2,5078,4
0.93,Fair,D,VS2,5078,1
1.02,Ideal,H,SI1,5079,5
1.26,Premium,I,SI2,5080,4
1.26,Premium,J,SI1,5080,4
1.2,Premium,I,SI2,5080,4
1.08,Ideal,E,SI2,5080,5
0.9,Ideal,G,VS1,5080,5
0.9,Ideal,D,SI1,5081,5
1.1,Ideal,E,SI2,5082,5
1.1,Very Good,I,VS1,5082,3
1.2,Good,H,SI2,5082,2
1,Very Good,E,SI1,5082,3
1,Very Good,E,SI1,5082,3
1,Good,E,SI1,5082,2
1.2,Very Good,J,SI1,5082,3
1.21,Premium,H,SI2,5082,4
1.21,Premium,H,SI2,5082,4
1.21,Premium,H,SI2,5082,4
1.02,Ideal,G,SI1,5082,5
1.21,Premium,H,SI2,5082,4
1.2,Very Good,J,SI1,5083,3
1.83,Fair,J,I1,5083,1
1.23,Ideal,J,SI2,5083,5
1.02,Premium,H,SI1,5084,4
1.01,Very Good,E,SI1,5085,3
1.2,Good,H,SI2,5085,2
1.09,Fair,H,SI1,5085,1
1.13,Very Good,E,SI1,5086,3
0.92,Very Good,D,SI1,5086,3
0.72,Ideal,F,VVS1,5086,5
1.04,Premium,G,SI1,5086,4
1.03,Premium,F,SI1,5087,4
1.03,Premium,F,SI1,5087,4
1.03,Premium,F,SI1,5087,4
1.03,Premium,F,SI1,5087,4
0.9,Premium,F,VS1,5088,4
1.12,Very Good,G,SI1,5088,3
1.12,Very Good,G,SI1,5088,3
1.18,Very Good,E,SI2,5088,3
1.03,Good,D,SI1,5088,2
1.1,Premium,G,SI1,5088,4
1,Premium,G,SI1,5088,4
1.18,Ideal,I,SI1,5088,5
1.18,Premium,I,SI1,5088,4
1.1,Premium,D,SI2,5088,4
1,Ideal,G,SI1,5088,5
1.02,Premium,F,SI1,5089,4
1.01,Fair,F,VS2,5090,1
1.06,Very Good,E,SI1,5090,3
1.01,Premium,H,SI1,5090,4
1.04,Premium,H,SI1,5090,4
1.01,Premium,F,SI1,5090,4
1.01,Premium,G,SI1,5090,4
1.16,Premium,H,SI1,5091,4
1.21,Ideal,I,SI2,5091,5
1.16,Ideal,I,SI1,5091,5
1.07,Premium,G,SI1,5091,4
1.07,Premium,G,SI1,5091,4
1.11,Premium,F,SI1,5091,4
1.17,Ideal,I,SI1,5092,5
1.03,Ideal,H,SI1,5093,5
1,Good,D,SI1,5093,2
1.16,Ideal,E,SI2,5093,5
1.16,Ideal,E,SI2,5093,5
1.07,Ideal,I,SI1,5093,5
1.12,Good,H,SI1,5094,2
1.33,Premium,I,SI2,5094,4
1.05,Ideal,H,SI1,5095,5
1.08,Good,E,SI1,5096,2
1.08,Ideal,E,SI1,5096,5
1,Fair,D,SI1,5096,1
1,Premium,D,SI1,5096,4
1.14,Ideal,I,SI1,5096,5
1.21,Good,J,VS2,5096,2
1.01,Premium,F,SI2,5096,4
1.3,Premium,H,SI2,5096,4
1,Premium,H,VS2,5096,4
1.21,Premium,J,VS2,5096,4
1,Premium,D,SI1,5096,4
1,Good,D,SI1,5096,2
1,Ideal,G,SI1,5096,5
1.2,Premium,I,SI1,5098,4
1.09,Premium,G,VS2,5098,4
1.22,Ideal,H,SI2,5099,5
1.01,Ideal,I,VS2,5099,5
1.02,Premium,H,VS2,5100,4
1.31,Very Good,J,SI2,5100,3
1.13,Premium,H,SI1,5101,4
0.95,Very Good,D,SI1,5101,3
1.05,Ideal,I,VS1,5101,5
1.03,Premium,E,SI1,5101,4
0.91,Premium,E,VS1,5101,4
1.04,Premium,H,VVS1,5102,4
0.9,Very Good,G,VVS2,5102,3
0.9,Very Good,E,VS1,5102,3
1.04,Ideal,H,SI1,5102,5
1.11,Ideal,H,SI1,5102,5
1.11,Premium,H,SI1,5102,4
1.07,Ideal,I,VS1,5103,5
1.36,Premium,H,SI2,5103,4
1.03,Premium,I,VS1,5104,4
1.05,Ideal,D,SI1,5104,5
1.04,Ideal,I,VS2,5105,5
1.03,Premium,G,SI1,5105,4
1.03,Ideal,D,SI2,5105,5
1.03,Premium,H,SI1,5105,4
1.08,Ideal,F,SI1,5106,5
1.34,Fair,G,SI2,5106,1
1.01,Very Good,F,SI1,5107,3
1.01,Very Good,F,SI1,5107,3
1.12,Premium,D,SI2,5107,4
1.16,Ideal,I,SI1,5107,5
1.01,Ideal,G,SI1,5107,5
1.26,Premium,J,VS2,5107,4
1.2,Premium,J,VS1,5107,4
1.2,Ideal,I,SI1,5107,5
1.2,Very Good,I,VVS2,5107,3
1.5,Good,J,SI2,5107,2
1.07,Ideal,H,VS2,5108,5
1.05,Ideal,D,SI2,5110,5
1.25,Good,J,SI1,5110,2
0.95,Very Good,G,VS1,5111,3
1.21,Very Good,I,SI2,5111,3
1.03,Ideal,G,SI1,5111,5
1.08,Premium,H,VS1,5111,4
1.17,Ideal,H,SI2,5111,5
0.99,Very Good,F,SI1,5112,3
0.87,Ideal,E,SI1,5112,5
1.06,Premium,G,SI1,5113,4
1,Very Good,E,SI1,5113,3
1.01,Good,G,SI1,5113,2
1.01,Very Good,G,SI1,5113,3
1.06,Premium,G,SI1,5113,4
1.26,Premium,J,SI1,5114,4
1.2,Very Good,H,SI1,5114,3
1.02,Ideal,F,SI2,5115,5
1.2,Very Good,G,SI2,5116,3
1.2,Very Good,G,SI2,5116,3
1.06,Ideal,I,VS2,5116,5
0.9,Premium,E,VS1,5116,4
1.01,Very Good,G,VS2,5119,3
1,Very Good,F,SI1,5119,3
1.12,Premium,I,VS2,5119,4
1.13,Ideal,E,SI2,5120,5
1.01,Premium,H,VS2,5120,4
1.15,Premium,I,VS2,5120,4
1.15,Premium,F,SI2,5120,4
1,Very Good,H,VS2,5121,3
1.27,Premium,J,SI1,5121,4
0.9,Very Good,F,SI1,5122,3
1,Very Good,F,SI1,5122,3
1.01,Very Good,D,SI1,5122,3
0.9,Ideal,F,SI1,5122,5
1.01,Fair,D,SI1,5122,1
1.15,Premium,I,SI2,5123,4
0.9,Very Good,D,SI1,5123,3
1.07,Premium,H,SI1,5123,4
1.07,Premium,H,SI1,5123,4
1.07,Premium,H,SI1,5123,4
1.07,Ideal,H,SI1,5123,5
1.21,Ideal,I,SI1,5124,5
1.16,Ideal,J,SI1,5124,5
1.3,Good,J,SI2,5124,2
1.22,Ideal,I,SI1,5124,5
1.09,Ideal,H,SI1,5125,5
1.09,Ideal,H,SI1,5125,5
1.09,Ideal,H,SI1,5125,5
1.09,Ideal,H,SI1,5125,5
1.15,Ideal,J,VS2,5125,5
1.04,Ideal,E,SI2,5125,5
1.24,Ideal,J,SI1,5125,5
1.01,Ideal,H,SI1,5126,5
0.93,Ideal,G,SI1,5126,5
1.05,Ideal,G,SI2,5127,5
1.11,Ideal,G,SI1,5127,5
1.09,Premium,E,SI2,5127,4
1.09,Ideal,E,SI2,5127,5
1.09,Ideal,E,SI2,5127,5
1.09,Premium,E,SI2,5127,4
1.24,Premium,J,VS2,5128,4
1.05,Ideal,H,SI1,5128,5
1.03,Premium,H,SI1,5129,4
1.09,Very Good,H,SI1,5131,3
1.02,Very Good,H,SI1,5131,3
1.01,Premium,G,VS2,5131,4
1.01,Fair,F,SI1,5131,1
1.1,Good,H,SI1,5131,2
1.01,Good,E,SI1,5132,2
1.01,Good,E,SI1,5132,2
1.01,Very Good,D,SI1,5132,3
1.01,Good,E,SI1,5132,2
1.01,Very Good,E,SI1,5132,3
1.01,Very Good,E,SI1,5132,3
1.01,Ideal,E,SI1,5132,5
1.13,Premium,D,SI2,5133,4
1.11,Premium,D,SI2,5134,4
1.05,Premium,D,SI2,5134,4
1.03,Premium,H,SI1,5134,4
1.11,Premium,D,SI2,5134,4
1.14,Premium,F,SI1,5135,4
0.9,Very Good,G,VS1,5135,3
1.21,Very Good,J,VS2,5136,3
1.16,Premium,D,SI2,5136,4
1.04,Very Good,F,SI1,5137,3
1.08,Premium,D,SI2,5138,4
1.01,Premium,G,SI1,5139,4
1,Very Good,H,VS2,5139,3
1.15,Premium,H,SI1,5139,4
1,Premium,H,VS2,5139,4
1,Ideal,H,VS2,5139,5
1.33,Fair,F,SI2,5139,1
1.05,Premium,H,SI1,5139,4
1.14,Premium,G,SI2,5139,4
1.2,Very Good,J,VS2,5140,3
1.01,Ideal,F,SI1,5140,5
1.21,Premium,H,SI2,5140,4
1.3,Premium,J,SI2,5140,4
1.5,Very Good,J,I1,5141,3
1.2,Good,G,SI2,5141,2
1.2,Premium,I,SI2,5141,4
0.9,Ideal,F,VS2,5141,5
1.08,Ideal,H,SI2,5141,5
1.08,Ideal,I,SI1,5141,5
1.01,Ideal,G,SI1,5141,5
1.06,Premium,F,SI1,5142,4
1.06,Premium,F,SI1,5142,4
1.06,Very Good,F,SI1,5142,3
1.2,Very Good,J,SI1,5142,3
1.07,Very Good,H,SI1,5143,3
1.09,Ideal,F,SI2,5143,5
